id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI0000862,Felipe,Arango Arango,CC,896055942,1999-05-06,2024-01-25,BASICO,482.0,Bello,Antioquia,ACTIVO,REFERIDO
CLI0000863,Yolanda,Ortiz González,CC,477804806,1961-12-15,2024-04-11,BASICO,542.0,Barranquilla,Atlántico,ACTIVO,CORRESPONSAL
CLI0000864,Cristian,Ospina Muñoz,CC,394891261,1989-09-29,2024-06-02,BASICO,334.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000865,Sandra,Jiménez Nieto,CC,53485216,1975-06-22,2024-12-02,PREMIUM,591.0,Medellín,Antioquia,ACTIVO,FUERZA_VENTAS
CLI0000866,Cristian,Restrepo Medina,CC,105533588,1969-03-18,2024-11-08,ESTANDAR,618.0,Magangué,Bolívar,ACTIVO,APP_MOVIL
CLI0000867,Luisa,Medina González,CC,407659468,1995-08-10,2024-05-15,ESTANDAR,670.0,Barranquilla,Atlántico,ACTIVO,PORTAL_WEB
CLI0000868,Carlos,Rodríguez Ortiz,CE,878328035,1973-02-15,2024-08-17,BASICO,435.0,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0000869,Miguel,Pérez Ortiz,CC,1082200268,1964-11-04,2024-09-03,BASICO,402.0,Girón,Santander,ACTIVO,REFERIDO
CLI0000870,Héctor,Flores Jiménez,CC,255094348,1965-02-21,2024-04-22,BASICO,300.0,Acacías,Meta,ACTIVO,REFERIDO
CLI0000871,Patricia,Díaz Medina,CC,327737731,1991-02-04,2024-03-11,ESTANDAR,534.0,Cali,Valle,ACTIVO,APP_MOVIL
CLI0000872,Daniela,Castillo Martínez,CC,806201100,1965-10-03,2024-12-22,ESTANDAR,464.0,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI0000873,Ricardo,Muñoz Restrepo,CC,211649283,1983-03-23,2024-08-31,PREMIUM,596.0,Bogotá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0000874,Paola,Vásquez Vásquez,CC,177758547,1995-06-28,2024-04-19,ESTANDAR,556.0,Lorica,Córdoba,ACTIVO,APP_MOVIL
CLI0000875,Paola,Rivera Rodríguez,CC,28314825,1972-08-10,2024-10-29,ELITE,712.0,Facatativá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0000876,Ricardo,Arango Ruiz,CC,259408704,1973-04-05,2024-07-20,PREMIUM,746.0,Zipaquirá,Cundinamarca,INACTIVO,REFERIDO
CLI0000877,Sergio,Arango Pérez,CC,214883618,1987-12-23,2024-10-13,ESTANDAR,515.0,,Santander,ACTIVO,APP_MOVIL
CLI0000878,Carlos,Torres López,CC,1184017718,1997-02-20,2024-10-10,ESTANDAR,567.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0000879,Jorge,Muñoz Castillo,CC,790313312,1981-09-01,2024-03-13,BASICO,504.0,Acacías,Meta,INACTIVO,CORRESPONSAL
CLI0000880,Juliana,Rodríguez Vargas,CC,439389938,1996-04-11,2024-03-23,ESTANDAR,560.0,,Valle,ACTIVO,PORTAL_WEB
CLI0000881,Jorge,Herrera Herrera,CC,974738811,1961-02-05,2024-02-26,BASICO,449.0,,Antioquia,ACTIVO,APP_MOVIL
CLI0000882,Sandra,Restrepo Rodríguez,CC,148134791,1983-09-05,2024-05-17,PREMIUM,685.0,Magangué,Bolívar,ACTIVO,FUERZA_VENTAS
CLI0000883,Carlos,González González,CC,1098049872,1960-02-28,2024-11-20,ESTANDAR,516.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0000884,Daniela,Torres Ruiz,CC,302277044,1966-12-18,2024-11-18,ESTANDAR,595.0,Girón,Santander,ACTIVO,APP_MOVIL
CLI0000885,Carlos,Castillo Romero,CC,1115160847,1993-07-01,2024-07-02,ELITE,809.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0000886,Yolanda,Rodríguez Cardona,CE,304241299,1975-09-22,2024-09-26,ESTANDAR,538.0,Cali,Valle,ACTIVO,APP_MOVIL
CLI0000887,Carlos,Gómez Díaz,CC,284500323,1978-04-15,2024-01-14,BASICO,469.0,Palmira,Valle,INACTIVO,APP_MOVIL
CLI0000888,Carlos,Cardona Rivera,CC,1033606800,1967-11-08,2024-07-28,BASICO,520.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000889,Daniela,Ortiz Sánchez,CC,952212155,1974-06-07,2024-08-10,ESTANDAR,482.0,Palmira,Valle,ACTIVO,CORRESPONSAL
CLI0000890,Camila,Pérez Ramírez,CC,557285504,1997-08-10,2024-11-24,BASICO,543.0,Zipaquirá,Cundinamarca,INACTIVO,REFERIDO
CLI0000891,Iván,Ospina Vargas,NIT,486245886,1968-06-19,2024-10-17,ESTANDAR,504.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0000892,Andrés,Flores Castillo,CC,640791527,1986-09-25,2024-01-04,ESTANDAR,406.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000893,Daniela,Rodríguez Morales,CC,273180946,1985-06-21,2024-06-26,ESTANDAR,576.0,Envigado,Antioquia,ACTIVO,CORRESPONSAL
CLI0000894,Héctor,Rodríguez Sánchez,PP,365759739,1988-04-28,2024-06-05,ESTANDAR,519.0,Cali,Valle,ACTIVO,REFERIDO
CLI0000895,Ana,Pérez Ortiz,CC,748307453,1992-01-17,2024-08-27,BASICO,414.0,Bogotá,Cundinamarca,ACTIVO,
CLI0000896,Paola,Romero López,CC,243394723,1995-12-09,2024-03-06,ESTANDAR,602.0,Barranquilla,Atlántico,ACTIVO,
CLI0000897,Sergio,Flores Vargas,CC,1110181964,1998-12-10,2024-04-03,PREMIUM,695.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0000898,Luisa,Torres Vargas,CC,1187638201,1992-01-04,2024-05-23,ESTANDAR,536.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000899,Ana,Flores Flores,NIT,1039306217,1989-06-12,2024-02-17,ESTANDAR,571.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0000900,Patricia,Jiménez Flores,CC,334340298,1966-06-27,2024-03-09,ESTANDAR,467.0,,Cundinamarca,BLOQUEADO,FUERZA_VENTAS
CLI0000901,Natalia,Ramírez Muñoz,CC,54897972,1988-03-25,2024-06-03,ESTANDAR,442.0,Soacha,Cundinamarca,BLOQUEADO,APP_MOVIL
CLI0000902,Miguel,Restrepo Vásquez,CC,835528670,1980-04-18,2024-09-23,PREMIUM,659.0,Soacha,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000903,Luisa,González García,CE,942488835,1970-08-03,2024-09-26,PREMIUM,707.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0000904,Natalia,Rivera Castillo,CC,206713125,1964-07-07,2024-10-17,ESTANDAR,572.0,Facatativá,Cundinamarca,ACTIVO,
CLI0000905,Alejandro,Castillo Rodríguez,CC,218350921,1974-10-11,2024-05-04,ESTANDAR,552.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000906,Valentina,Pérez Ruiz,CC,76783883,1963-11-19,2024-09-18,BASICO,374.0,Floridablanca,Santander,ACTIVO,PORTAL_WEB
CLI0000907,Héctor,Muñoz Nieto,CC,140442750,1991-04-21,2024-04-17,ESTANDAR,582.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0000908,Juan,Torres Gómez,CC,55387394,1985-05-30,2024-05-18,ESTANDAR,534.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0000909,Melissa,Jiménez Vásquez,CE,835939050,1988-09-16,2024-03-03,ESTANDAR,646.0,Tuluá,Valle,ACTIVO,REFERIDO
CLI0000910,Sandra,Muñoz Ramírez,CC,594939362,1977-10-18,2024-10-21,PREMIUM,707.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0000911,Patricia,Morales Gómez,CC,511540662,1960-08-04,2024-02-07,BASICO,473.0,Cali,Valle,BLOQUEADO,REFERIDO
CLI0000912,Yolanda,Martínez Vásquez,CC,612432254,1964-06-04,2024-04-08,ESTANDAR,552.0,Zipaquirá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0000913,Andrés,Ramírez Medina,CC,874695802,1972-10-06,2024-08-06,BASICO,300.0,Soacha,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000914,Óscar,Castillo Gómez,CC,457994438,1995-03-18,2024-10-20,PREMIUM,747.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0000915,Héctor,López Nieto,CC,262869769,1972-11-17,2024-05-29,BASICO,386.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000916,Óscar,Rivera Ruiz,NIT,714303043,1999-02-09,2024-12-05,PREMIUM,611.0,Bucaramanga,Santander,ACTIVO,PORTAL_WEB
CLI0000917,Juan,Jiménez Gómez,CC,771662247,1969-03-22,2024-10-10,PREMIUM,707.0,Girón,Santander,ACTIVO,PORTAL_WEB
CLI0000918,Paola,Díaz Castillo,CC,690802726,2001-02-22,2024-07-03,ELITE,711.0,Soledad,Atlántico,ACTIVO,APP_MOVIL
CLI0000919,Carlos,Pérez Morales,CC,173501774,1972-01-27,2024-09-24,BASICO,483.0,Palmira,Valle,ACTIVO,CORRESPONSAL
CLI0000920,Daniela,Torres Morales,CC,314001650,1994-10-20,2024-03-22,PREMIUM,553.0,Palmira,Valle,ACTIVO,REFERIDO
CLI0000921,Camila,Sánchez Castillo,CC,1161246191,1972-10-08,2024-11-18,ELITE,802.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000922,Alejandro,Díaz Gómez,CE,663850220,1977-02-15,2024-02-03,ESTANDAR,565.0,Envigado,Antioquia,ACTIVO,CORRESPONSAL
CLI0000923,Óscar,González Ortiz,NIT,964006506,1973-01-31,2024-12-23,ESTANDAR,556.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0000924,Laura,Rodríguez Torres,CC,942471232,1990-06-01,2024-01-18,ESTANDAR,567.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000925,Ana,Muñoz Pérez,CC,509053990,1965-02-23,2024-07-26,BASICO,447.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0000926,Óscar,Herrera Ortiz,CC,327999082,1990-09-24,2024-03-28,ESTANDAR,646.0,Pitalito,Huila,ACTIVO,REFERIDO
CLI0000927,Claudia,Gómez Medina,CC,338411694,1990-04-21,2024-07-14,BASICO,357.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0000928,Melissa,Rivera Muñoz,CC,736513119,1970-10-27,2024-10-01,ELITE,804.0,Medellín,Antioquia,ACTIVO,FUERZA_VENTAS
CLI0000929,Diego,Flores Arango,CC,371802867,2001-03-20,2024-12-10,BASICO,305.0,Floridablanca,Santander,ACTIVO,CORRESPONSAL
CLI0000930,Natalia,González Sánchez,CC,361199952,2000-08-03,2024-01-20,ESTANDAR,505.0,Barranquilla,Atlántico,ACTIVO,FUERZA_VENTAS
CLI0000931,Cristian,Díaz Romero,CC,456528033,1976-01-01,2024-03-19,ESTANDAR,547.0,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0000932,Laura,Restrepo Castillo,CE,1029027496,1967-03-14,2024-12-09,BASICO,372.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0000933,Melissa,Ortiz Torres,CC,753880976,1992-09-25,2024-01-29,BASICO,410.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0000934,Héctor,Martínez García,CC,200252517,1985-08-31,2024-12-23,BASICO,307.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0000935,Jorge,Herrera López,CC,875192382,1961-09-24,2024-06-05,ELITE,931.0,Envigado,Antioquia,ACTIVO,REFERIDO
CLI0000936,Óscar,Castillo Cardona,CC,838248903,1988-06-12,2024-01-04,ESTANDAR,646.0,Zipaquirá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000937,Yolanda,Martínez Morales,CC,981269989,1972-11-12,2024-03-20,PREMIUM,640.0,Pasto,Nariño,ACTIVO,FUERZA_VENTAS
CLI0000938,Melissa,García Ospina,CC,760163721,1980-11-16,2024-10-29,ESTANDAR,542.0,Ipiales,Nariño,ACTIVO,PORTAL_WEB
CLI0000939,Ricardo,Salcedo Flores,CC,677198214,1963-12-28,2024-11-20,ESTANDAR,459.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0000940,Mauricio,Medina Ramírez,CC,1190801214,1975-09-09,2024-09-15,BASICO,300.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000941,Sandra,Vargas Díaz,PP,239240718,1999-07-18,2024-07-07,PREMIUM,788.0,Cali,Valle,ACTIVO,PORTAL_WEB
CLI0000942,Valentina,Romero Torres,CC,436787731,1981-02-26,2024-06-24,PREMIUM,854.0,Montería,Córdoba,ACTIVO,APP_MOVIL
CLI0000943,Juliana,Castillo López,CC,524915926,1973-10-31,2024-09-05,ESTANDAR,713.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000944,Óscar,García García,CC,721496065,1984-10-22,2024-05-11,BASICO,443.0,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0000945,Juan,Sánchez Ospina,CC,723943489,1961-06-26,2024-07-17,BASICO,318.0,Tuluá,Valle,ACTIVO,REFERIDO
CLI0000946,Laura,Ruiz Ortiz,CC,415274492,1973-07-05,2024-12-26,ESTANDAR,,Villavicencio,Meta,ACTIVO,PORTAL_WEB
CLI0000947,Sandra,Medina Rodríguez,CE,526059924,1989-04-12,2024-12-26,BASICO,300.0,Medellín,Antioquia,ACTIVO,REFERIDO
CLI0000948,Mauricio,Nieto Rivera,CE,1150588598,1996-08-08,2024-08-07,ELITE,676.0,Tuluá,Valle,ACTIVO,REFERIDO
CLI0000949,Juan,López Ruiz,CC,499100780,1987-12-07,2024-01-13,ESTANDAR,599.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0000950,Melissa,Sánchez Rodríguez,CC,814248424,2000-07-04,2024-02-23,ESTANDAR,621.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000951,Luisa,Vásquez Vargas,PP,569320851,1975-10-24,2024-03-20,BASICO,300.0,Medellín,Antioquia,INACTIVO,REFERIDO
CLI0000952,Sergio,García Vásquez,CC,474507272,1969-11-23,2024-03-17,BASICO,503.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0000953,Valentina,Vásquez Jiménez,CC,39474302,1998-12-20,2024-02-29,BASICO,385.0,Soacha,Cundinamarca,INACTIVO,FUERZA_VENTAS
CLI0000954,Sandra,Romero Martínez,CC,889440277,1981-04-20,2024-07-30,BASICO,428.0,,Antioquia,ACTIVO,FUERZA_VENTAS
CLI0000955,Mauricio,Herrera López,CC,358130137,1993-06-07,2024-08-10,PREMIUM,716.0,Malambo,Atlántico,ACTIVO,REFERIDO
CLI0000956,Ana,Medina González,NIT,897160166,1984-04-24,2024-04-12,BASICO,300.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000957,Ana,Gómez García,CC,845211381,2001-08-25,2024-08-17,ESTANDAR,418.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0000958,Melissa,González González,CC,1173474252,1998-05-26,2024-12-25,ELITE,838.0,Barranquilla,Atlántico,ACTIVO,CORRESPONSAL
CLI0000959,Yolanda,Ramírez Morales,CC,772884203,1995-07-05,2024-11-27,PREMIUM,667.0,Zipaquirá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0000960,Luisa,Restrepo Díaz,CC,1079020334,1970-07-07,2024-04-21,BASICO,314.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000961,Valentina,Romero Pérez,CC,996052655,1968-02-10,2024-08-05,ESTANDAR,,Bello,Antioquia,ACTIVO,CORRESPONSAL
CLI0000962,Diego,Torres Morales,CC,490627130,1995-06-29,2024-03-12,ESTANDAR,557.0,Bucaramanga,Santander,ACTIVO,CORRESPONSAL
CLI0000963,Héctor,Cardona Medina,CE,1089868256,1976-11-07,2024-02-25,ESTANDAR,587.0,Magangué,Bolívar,ACTIVO,CORRESPONSAL
CLI0000964,Mauricio,Pérez Rodríguez,CC,1111777047,1986-09-19,2024-09-14,BASICO,484.0,Montería,Córdoba,INACTIVO,FUERZA_VENTAS
CLI0000965,Alejandro,Martínez Castillo,CC,227723828,1967-08-18,2024-03-12,BASICO,484.0,Medellín,Antioquia,ACTIVO,PORTAL_WEB
CLI0000966,Héctor,López Ortiz,CC,1121509018,1963-08-17,2024-01-31,BASICO,377.0,Barranquilla,Atlántico,ACTIVO,CORRESPONSAL
CLI0000967,Daniela,Castillo Cardona,NIT,675871199,1970-07-12,2024-11-04,BASICO,486.0,Medellín,Antioquia,ACTIVO,
CLI0000968,Diego,Arango Jiménez,CC,1065431796,1964-07-10,2024-04-02,ESTANDAR,586.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0000969,Andrés,Gómez Vargas,CC,1150671402,1972-02-23,2024-06-07,ESTANDAR,616.0,Barranquilla,Atlántico,ACTIVO,REFERIDO
CLI0000970,Valentina,Díaz González,CC,995648153,1978-09-26,2024-01-18,BASICO,334.0,Cali,Valle,ACTIVO,REFERIDO
CLI0000971,Carlos,Ortiz Romero,CC,10461031,1962-04-25,2024-11-05,PREMIUM,776.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000972,Cristian,Ortiz Ramírez,CC,826418099,1962-10-01,2024-10-11,ESTANDAR,469.0,Soacha,Cundinamarca,BLOQUEADO,REFERIDO
CLI0000973,Jorge,Castillo Vargas,CC,51852651,1963-01-02,2024-09-27,ESTANDAR,556.0,Tuluá,Valle,ACTIVO,PORTAL_WEB
CLI0000974,Juan,Vásquez González,CC,1162727059,1961-09-02,2024-10-09,PREMIUM,834.0,Bucaramanga,Santander,ACTIVO,FUERZA_VENTAS
CLI0000975,Paola,Nieto Medina,NIT,54366231,1974-06-06,2024-02-17,ESTANDAR,520.0,Bogotá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0000976,Sergio,Cardona Ramírez,CC,667891633,1970-06-28,2024-03-28,BASICO,395.0,Floridablanca,Santander,ACTIVO,
CLI0000977,Sandra,Díaz Díaz,CC,785709307,1997-02-14,2024-01-05,ESTANDAR,,Tuluá,Valle,ACTIVO,REFERIDO
CLI0000978,Juliana,Rivera Ortiz,CC,434024567,1990-09-29,2024-02-16,ESTANDAR,526.0,Bello,Antioquia,INACTIVO,PORTAL_WEB
CLI0000979,Héctor,Rodríguez Rodríguez,CC,686647111,1977-04-09,2024-06-11,ESTANDAR,694.0,Tuluá,Valle,ACTIVO,REFERIDO
CLI0000980,Natalia,Torres Medina,CC,916112352,1965-12-09,2024-03-29,ESTANDAR,646.0,Floridablanca,Santander,ACTIVO,CORRESPONSAL
CLI0000981,Ricardo,Pérez Pérez,NIT,680056064,1998-11-03,2024-04-12,PREMIUM,716.0,Palmira,Valle,ACTIVO,APP_MOVIL
CLI0000982,Ricardo,Morales Rivera,NIT,402405437,1972-02-25,2024-02-22,ESTANDAR,707.0,Soledad,Atlántico,ACTIVO,CORRESPONSAL
CLI0000983,Sandra,Ruiz Morales,CE,1168326003,1962-11-11,2024-02-20,BASICO,449.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0000984,Ana,Salcedo Castillo,CC,807734188,2001-12-14,2024-03-14,BASICO,354.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000985,Yolanda,Díaz Flores,CC,1135290494,1975-09-09,2024-04-15,ESTANDAR,553.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0000986,Juan,Vargas González,CE,482040392,1985-11-26,2024-09-30,BASICO,,Tuluá,Valle,INACTIVO,PORTAL_WEB
CLI0000987,Andrés,Restrepo Nieto,CC,539415362,1963-07-13,2024-02-24,BASICO,300.0,Palmira,Valle,ACTIVO,REFERIDO
CLI0000988,Cristian,Pérez Herrera,CC,870442110,2000-01-11,2024-07-31,ESTANDAR,495.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0000989,Paola,Jiménez Rivera,CC,1104431758,1994-09-19,2024-06-19,ELITE,790.0,Bogotá,Cundinamarca,INACTIVO,REFERIDO
CLI0000990,Luisa,Vargas Rodríguez,CC,138758788,1995-02-21,2024-07-06,BASICO,300.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0000991,Natalia,Cardona Torres,CC,290633209,1972-12-15,2024-06-29,PREMIUM,508.0,Neiva,Huila,ACTIVO,FUERZA_VENTAS
CLI0000992,Laura,Torres Vásquez,CC,528190422,1979-01-06,2024-06-28,ESTANDAR,562.0,Neiva,Huila,ACTIVO,PORTAL_WEB
CLI0000993,Juan,García Ortiz,CC,442403259,1967-02-05,2024-08-18,BASICO,367.0,Facatativá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000994,María,Nieto Castillo,CC,811017942,1966-01-10,2024-07-14,ESTANDAR,527.0,Barranquilla,Atlántico,ACTIVO,REFERIDO
CLI0000995,Héctor,Rodríguez Martínez,CC,670548756,1960-12-21,2024-08-27,ESTANDAR,450.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000996,María,Nieto Ospina,CE,25156243,1990-08-31,2024-03-22,BASICO,506.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0000997,Jorge,Díaz Arango,CC,597033321,1992-05-05,2024-09-22,BASICO,345.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0000998,Laura,Nieto Morales,CC,687964713,1983-04-06,2024-03-07,BASICO,457.0,Soledad,Atlántico,ACTIVO,REFERIDO
CLI0000999,Óscar,Romero Jiménez,CC,288957779,1968-08-22,2024-05-14,ELITE,730.0,Acacías,Meta,ACTIVO,APP_MOVIL
CLI0001000,Melissa,Morales Arango,CC,900388365,1985-08-07,2024-12-03,BASICO,452.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0001001,Héctor,Nieto Vásquez,CC,285409935,1971-08-05,2024-12-13,ESTANDAR,503.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0001002,Mauricio,Pérez González,CE,1192361327,1994-10-10,2024-08-20,BASICO,333.0,Palmira,Valle,ACTIVO,REFERIDO
CLI0001003,María,Cardona Muñoz,CC,963136737,1961-04-04,2024-07-02,BASICO,300.0,Medellín,Antioquia,ACTIVO,PORTAL_WEB
CLI0001004,María,Díaz Rivera,CC,713173143,1978-04-20,2024-06-16,ELITE,768.0,Bucaramanga,Santander,ACTIVO,APP_MOVIL
CLI0001005,Miguel,Muñoz Castillo,NIT,341867466,1971-06-23,2024-12-19,ELITE,819.0,Barranquilla,Atlántico,INACTIVO,REFERIDO
CLI0001006,Daniela,López Jiménez,CC,1122426283,1964-09-12,2024-02-29,ESTANDAR,603.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0001007,Carlos,González Rodríguez,CC,543003655,1980-03-28,2024-11-09,PREMIUM,847.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0001008,Natalia,Flores Sánchez,CC,735967183,1976-06-17,2024-11-06,ESTANDAR,528.0,Bello,Antioquia,BLOQUEADO,APP_MOVIL
CLI0001009,Cristian,Restrepo Jiménez,CC,739012836,1973-10-13,2024-02-16,PREMIUM,,Bogotá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0001010,Alejandro,Romero Cardona,CC,82115952,1960-01-28,2024-08-26,BASICO,300.0,Girón,Santander,BLOQUEADO,REFERIDO
CLI0001011,Jorge,Ramírez Rivera,NIT,732541836,1973-03-29,2024-08-09,PREMIUM,846.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0001012,Juan,Herrera Pérez,CC,338110406,1967-07-30,2024-01-02,ESTANDAR,526.0,Villavicencio,Meta,ACTIVO,APP_MOVIL
CLI0001013,Ana,Díaz Nieto,CE,1074136773,2002-07-29,2024-08-23,PREMIUM,737.0,Palmira,Valle,ACTIVO,FUERZA_VENTAS
CLI0001014,Carlos,Nieto Gómez,CC,1032950395,1973-10-19,2024-10-21,ESTANDAR,467.0,Ipiales,Nariño,ACTIVO,PORTAL_WEB
CLI0001015,María,Vargas Nieto,CC,307596814,1960-11-22,2024-09-26,BASICO,338.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0001016,Melissa,Pérez López,CC,298841748,1992-01-04,2024-01-31,ESTANDAR,597.0,Itagüí,Antioquia,ACTIVO,PORTAL_WEB
CLI0001017,Luisa,Vargas Rodríguez,CC,722320297,1992-07-08,2024-07-08,ESTANDAR,,,Cundinamarca,ACTIVO,
CLI0001018,Ricardo,Pérez Sánchez,CC,733768128,1995-11-02,2024-02-14,BASICO,380.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0001019,Mauricio,Ramírez Sánchez,CE,607504836,1962-02-01,2024-07-16,ESTANDAR,656.0,Bello,Antioquia,ACTIVO,REFERIDO
CLI0001020,Juliana,Rodríguez Rivera,CC,41739679,1993-11-25,2024-04-23,BASICO,404.0,Girón,Santander,ACTIVO,APP_MOVIL
CLI0001021,Claudia,Pérez Morales,CC,1018487720,1995-04-02,2024-12-08,ESTANDAR,413.0,Tumaco,Nariño,ACTIVO,REFERIDO
CLI0001022,Iván,Ortiz García,CC,1020967810,1971-08-29,2024-10-17,BASICO,489.0,Envigado,Antioquia,ACTIVO,REFERIDO
CLI0001023,Daniela,Nieto Díaz,CC,687222223,2001-07-02,2024-06-19,BASICO,449.0,Magangué,Bolívar,ACTIVO,APP_MOVIL
CLI0001024,Mauricio,Rivera Gómez,CC,198375711,1960-08-01,2024-01-14,BASICO,474.0,Itagüí,Antioquia,ACTIVO,CORRESPONSAL
CLI0001025,Laura,Torres Rodríguez,NIT,852603905,1982-04-18,2024-03-02,BASICO,399.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0001026,Claudia,Ospina Rivera,CC,860260890,1974-03-21,2024-03-01,PREMIUM,654.0,Bucaramanga,Santander,ACTIVO,PORTAL_WEB
CLI0001027,Cristian,López Arango,CC,779274770,1982-07-12,2024-03-05,BASICO,529.0,Cartagena,Bolívar,ACTIVO,PORTAL_WEB
CLI0001028,María,Gómez Vargas,CC,1078218030,1993-04-09,2024-10-08,PREMIUM,799.0,Soledad,Atlántico,ACTIVO,
CLI0001029,Cristian,Rivera Sánchez,CC,1069625075,1994-04-04,2024-06-01,PREMIUM,787.0,Tuluá,Valle,ACTIVO,CORRESPONSAL
CLI0001030,Valentina,López Ruiz,CE,764464732,2002-12-28,2024-10-15,BASICO,300.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0001031,Sergio,Medina Sánchez,CC,665953459,1984-04-06,2024-04-17,BASICO,375.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0001032,Natalia,Vargas Gómez,CC,99487490,1991-05-23,2024-08-31,BASICO,476.0,Acacías,Meta,ACTIVO,APP_MOVIL
CLI0001033,Jorge,Morales Ortiz,CE,967526895,1972-07-12,2024-02-18,BASICO,383.0,Pasto,Nariño,ACTIVO,REFERIDO
CLI0001034,Carlos,Romero Pérez,CC,663152843,1968-07-27,2024-01-13,PREMIUM,558.0,Bogotá,Cundinamarca,BLOQUEADO,PORTAL_WEB
CLI0001035,Alejandro,Martínez Herrera,CC,297738181,1989-04-03,2024-08-14,ESTANDAR,537.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0001036,Juliana,Romero Restrepo,CC,223787339,1986-08-29,2024-01-06,BASICO,300.0,Villavicencio,Meta,ACTIVO,APP_MOVIL
